ABUNDANCE,BIOMAS,valid_name,SAMPLE_DESC,LATITUDE,LONGITUDE,DAY,MONTH,YEAR
1,,"Physeter macrocephalus",-58.5_67.5_1950,-58.500000,67.500000,,,1950
1,,"Physeter macrocephalus",-57.5_88.5_1950,-57.500000,88.500000,,,1950
1,,"Physeter macrocephalus",-63.5_85.5_1950,-63.500000,85.500000,,,1950
1,,"Physeter macrocephalus",-62.5_85.5_1950,-62.500000,85.500000,,,1950
1,,"Physeter macrocephalus",-63.5_81.5_1950,-63.500000,81.500000,,,1950
1,,"Physeter macrocephalus",-63.5_77.5_1950,-63.500000,77.500000,,,1950
1,,"Physeter macrocephalus",-63.5_103.5_1950,-63.500000,103.500000,,,1950
1,,"Physeter macrocephalus",-58.5_73.5_1951,-58.500000,73.500000,,,1951
1,,"Physeter macrocephalus",-63.5_103.5_1951,-63.500000,103.500000,,,1951
1,,"Physeter macrocephalus",-61.5_55.5_1951,-61.500000,55.500000,,,1951
1,,"Physeter macrocephalus",-62.5_54.5_1951,-62.500000,54.500000,,,1951
1,,"Physeter macrocephalus",-62.5_63.5_1951,-62.500000,63.500000,,,1951
1,,"Physeter macrocephalus",-58.5_63.5_1951,-58.500000,63.500000,,,1951
1,,"Physeter macrocephalus",-62.5_104.5_1951,-62.500000,104.500000,,,1951
1,,"Physeter macrocephalus",-62.5_72.5_1951,-62.500000,72.500000,,,1951
1,,"Physeter macrocephalus",-61.5_82.5_1951,-61.500000,82.500000,,,1951
1,,"Physeter macrocephalus",-62.5_91.5_1951,-62.500000,91.500000,,,1951
1,,"Physeter macrocephalus",-59.5_84.5_1951,-59.500000,84.500000,,,1951
1,,"Physeter macrocephalus",-59.5_68.5_1952,-59.500000,68.500000,,,1952
1,,"Physeter macrocephalus",-59.5_81.5_1952,-59.500000,81.500000,,,1952
1,,"Physeter macrocephalus",-59.5_92.5_1952,-59.500000,92.500000,,,1952
1,,"Physeter macrocephalus",-64.5_58.5_1952,-64.500000,58.500000,,,1952
1,,"Physeter macrocephalus",-59.5_102.5_1952,-59.500000,102.500000,,,1952
1,,"Physeter macrocephalus",-63.5_54.5_1952,-63.500000,54.500000,,,1952
1,,"Physeter macrocephalus",-59.5_94.5_1952,-59.500000,94.500000,,,1952
1,,"Physeter macrocephalus",-59.5_67.5_1952,-59.500000,67.500000,,,1952
1,,"Physeter macrocephalus",-60.5_81.5_1952,-60.500000,81.500000,,,1952
1,,"Physeter macrocephalus",-62.5_72.5_1952,-62.500000,72.500000,,,1952
1,,"Physeter macrocephalus",-63.5_69.5_1952,-63.500000,69.500000,,,1952
1,,"Physeter macrocephalus",-60.5_70.5_1952,-60.500000,70.500000,,,1952
1,,"Physeter macrocephalus",-65.5_62.5_1952,-65.500000,62.500000,,,1952
1,,"Physeter macrocephalus",-61.5_79.5_1952,-61.500000,79.500000,,,1952
1,,"Physeter macrocephalus",-60.5_74.5_1952,-60.500000,74.500000,,,1952
1,,"Physeter macrocephalus",-60.5_102.5_1952,-60.500000,102.500000,,,1952
1,,"Physeter macrocephalus",-62.5_62.5_1953,-62.500000,62.500000,,,1953
1,,"Physeter macrocephalus",-61.5_64.5_1953,-61.500000,64.500000,,,1953
1,,"Physeter macrocephalus",-61.5_67.5_1953,-61.500000,67.500000,,,1953
1,,"Physeter macrocephalus",-61.5_59.5_1953,-61.500000,59.500000,,,1953
1,,"Physeter macrocephalus",-57.5_67.5_1953,-57.500000,67.500000,,,1953
1,,"Physeter macrocephalus",-62.5_54.5_1953,-62.500000,54.500000,,,1953
1,,"Physeter macrocephalus",-65.5_59.5_1954,-65.500000,59.500000,,,1954
1,,"Physeter macrocephalus",-62.5_79.5_1954,-62.500000,79.500000,,,1954
1,,"Physeter macrocephalus",-62.5_72.5_1954,-62.500000,72.500000,,,1954
1,,"Physeter macrocephalus",-58.5_87.5_1954,-58.500000,87.500000,,,1954
1,,"Physeter macrocephalus",-64.5_56.5_1954,-64.500000,56.500000,,,1954
1,,"Physeter macrocephalus",-60.5_67.5_1955,-60.500000,67.500000,,,1955
1,,"Physeter macrocephalus",-59.5_93.5_1955,-59.500000,93.500000,,,1955
1,,"Physeter macrocephalus",-59.5_75.5_1955,-59.500000,75.500000,,,1955
1,,"Physeter macrocephalus",-63.5_63.5_1955,-63.500000,63.500000,,,1955
1,,"Physeter macrocephalus",-59.5_97.5_1955,-59.500000,97.500000,,,1955
1,,"Physeter macrocephalus",-60.5_60.5_1955,-60.500000,60.500000,,,1955
1,,"Physeter macrocephalus",-60.5_75.5_1955,-60.500000,75.500000,,,1955
1,,"Physeter macrocephalus",-61.5_57.5_1957,-61.500000,57.500000,,,1957
2,,"Physeter macrocephalus",-58.5_100.5_1935,-58.500000,100.500000,,,1935
2,,"Physeter macrocephalus",-63.5_82.5_1935,-63.500000,82.500000,,,1935
2,,"Physeter macrocephalus",-60.5_91.5_1935,-60.500000,91.500000,,,1935
2,,"Physeter macrocephalus",-58.5_78.5_1935,-58.500000,78.500000,,,1935
2,,"Physeter macrocephalus",-62.5_81.5_1935,-62.500000,81.500000,,,1935
2,,"Physeter macrocephalus",-58.5_88.5_1936,-58.500000,88.500000,,,1936
2,,"Physeter macrocephalus",-59.5_89.5_1936,-59.500000,89.500000,,,1936
2,,"Physeter macrocephalus",-58.5_87.5_1936,-58.500000,87.500000,,,1936
1,,"Physeter macrocephalus",-57.5_83.5_1958,-57.500000,83.500000,,,1958
1,,"Physeter macrocephalus",-61.5_85.5_1958,-61.500000,85.500000,,,1958
1,,"Physeter macrocephalus",-61.5_101.5_1958,-61.500000,101.500000,,,1958
1,,"Physeter macrocephalus",-57.5_77.5_1958,-57.500000,77.500000,,,1958
1,,"Physeter macrocephalus",-60.5_77.5_1958,-60.500000,77.500000,,,1958
1,,"Physeter macrocephalus",-59.5_82.5_1959,-59.500000,82.500000,,,1959
1,,"Physeter macrocephalus",-57.5_85.5_1959,-57.500000,85.500000,,,1959
1,,"Physeter macrocephalus",-59.5_60.5_1959,-59.500000,60.500000,,,1959
1,,"Physeter macrocephalus",-59.5_85.5_1959,-59.500000,85.500000,,,1959
1,,"Physeter macrocephalus",-60.5_102.5_1959,-60.500000,102.500000,,,1959
1,,"Physeter macrocephalus",-59.5_74.5_1959,-59.500000,74.500000,,,1959
1,,"Physeter macrocephalus",-57.5_88.5_1960,-57.500000,88.500000,,,1960
1,,"Physeter macrocephalus",-58.5_92.5_1960,-58.500000,92.500000,,,1960
1,,"Physeter macrocephalus",-63.5_59.5_1960,-63.500000,59.500000,,,1960
1,,"Physeter macrocephalus",-58.5_94.5_1960,-58.500000,94.500000,,,1960
1,,"Physeter macrocephalus",-62.5_69.5_1960,-62.500000,69.500000,,,1960
1,,"Physeter macrocephalus",-59.5_98.5_1961,-59.500000,98.500000,,,1961
1,,"Physeter macrocephalus",-57.5_80.5_1961,-57.500000,80.500000,,,1961
1,,"Physeter macrocephalus",-64.5_57.5_1962,-64.500000,57.500000,,,1962
1,,"Physeter macrocephalus",-58.5_58.5_1962,-58.500000,58.500000,,,1962
1,,"Physeter macrocephalus",-58.5_60.5_1962,-58.500000,60.500000,,,1962
1,,"Physeter macrocephalus",-57.5_56.5_1962,-57.500000,56.500000,,,1962
1,,"Physeter macrocephalus",-57.5_82.5_1962,-57.500000,82.500000,,,1962
1,,"Physeter macrocephalus",-58.5_62.5_1962,-58.500000,62.500000,,,1962
1,,"Physeter macrocephalus",-59.5_62.5_1962,-59.500000,62.500000,,,1962
1,,"Physeter macrocephalus",-62.5_105.5_1963,-62.500000,105.500000,,,1963
1,,"Physeter macrocephalus",-58.5_67.5_1963,-58.500000,67.500000,,,1963
1,,"Physeter macrocephalus",-60.5_86.5_1963,-60.500000,86.500000,,,1963
1,,"Physeter macrocephalus",-60.5_69.5_1964,-60.500000,69.500000,,,1964
1,,"Physeter macrocephalus",-57.5_67.5_1964,-57.500000,67.500000,,,1964
1,,"Physeter macrocephalus",-57.5_97.5_1964,-57.500000,97.500000,,,1964
1,,"Physeter macrocephalus",-57.5_85.5_1968,-57.500000,85.500000,,,1968
1,,"Physeter macrocephalus",-61.5_73.5_1969,-61.500000,73.500000,,,1969
1,,"Physeter macrocephalus",-61.5_103.5_1970,-61.500000,103.500000,,,1970
1,,"Physeter macrocephalus",-57.5_95.5_1971,-57.500000,95.500000,,,1971
1,,"Physeter macrocephalus",-60.5_94.5_1973,-60.500000,94.500000,,,1973
1,,"Physeter macrocephalus",-59.5_56.5_1973,-59.500000,56.500000,,,1973
1,,"Physeter macrocephalus",-61.5_75.5_1974,-61.500000,75.500000,,,1974
1,,"Physeter macrocephalus",-62.5_77.5_1974,-62.500000,77.500000,,,1974
1,,"Physeter macrocephalus",-63.5_79.5_1975,-63.500000,79.500000,,,1975
1,,"Physeter macrocephalus",-61.5_55.5_1979,-61.500000,55.500000,,,1979
2,,"Physeter macrocephalus",-59.5_55.5_1934,-59.500000,55.500000,,,1934
2,,"Physeter macrocephalus",-60.5_103.5_1934,-60.500000,103.500000,,,1934
2,,"Physeter macrocephalus",-63.5_80.5_1934,-63.500000,80.500000,,,1934
2,,"Physeter macrocephalus",-64.5_75.5_1934,-64.500000,75.500000,,,1934
2,,"Physeter macrocephalus",-62.5_56.5_1934,-62.500000,56.500000,,,1934
2,,"Physeter macrocephalus",-57.5_56.5_1934,-57.500000,56.500000,,,1934
2,,"Physeter macrocephalus",-61.5_95.5_1935,-61.500000,95.500000,,,1935
2,,"Physeter macrocephalus",-60.5_93.5_1935,-60.500000,93.500000,,,1935
2,,"Physeter macrocephalus",-60.5_78.5_1937,-60.500000,78.500000,,,1937
2,,"Physeter macrocephalus",-62.5_95.5_1937,-62.500000,95.500000,,,1937
2,,"Physeter macrocephalus",-60.5_85.5_1937,-60.500000,85.500000,,,1937
2,,"Physeter macrocephalus",-63.5_78.5_1937,-63.500000,78.500000,,,1937
2,,"Physeter macrocephalus",-63.5_102.5_1938,-63.500000,102.500000,,,1938
2,,"Physeter macrocephalus",-58.5_96.5_1938,-58.500000,96.500000,,,1938
2,,"Physeter macrocephalus",-60.5_86.5_1939,-60.500000,86.500000,,,1939
2,,"Physeter macrocephalus",-59.5_83.5_1939,-59.500000,83.500000,,,1939
2,,"Physeter macrocephalus",-63.5_95.5_1939,-63.500000,95.500000,,,1939
2,,"Physeter macrocephalus",-59.5_102.5_1939,-59.500000,102.500000,,,1939
2,,"Physeter macrocephalus",-57.5_67.5_1939,-57.500000,67.500000,,,1939
2,,"Physeter macrocephalus",-57.5_70.5_1939,-57.500000,70.500000,,,1939
2,,"Physeter macrocephalus",-62.5_97.5_1939,-62.500000,97.500000,,,1939
2,,"Physeter macrocephalus",-58.5_90.5_1939,-58.500000,90.500000,,,1939
2,,"Physeter macrocephalus",-60.5_76.5_1939,-60.500000,76.500000,,,1939
2,,"Physeter macrocephalus",-57.5_73.5_1939,-57.500000,73.500000,,,1939
2,,"Physeter macrocephalus",-59.5_91.5_1947,-59.500000,91.500000,,,1947
2,,"Physeter macrocephalus",-61.5_80.5_1948,-61.500000,80.500000,,,1948
2,,"Physeter macrocephalus",-60.5_103.5_1948,-60.500000,103.500000,,,1948
2,,"Physeter macrocephalus",-63.5_78.5_1948,-63.500000,78.500000,,,1948
2,,"Physeter macrocephalus",-57.5_85.5_1948,-57.500000,85.500000,,,1948
2,,"Physeter macrocephalus",-64.5_73.5_1948,-64.500000,73.500000,,,1948
2,,"Physeter macrocephalus",-63.5_71.5_1948,-63.500000,71.500000,,,1948
2,,"Physeter macrocephalus",-58.5_100.5_1948,-58.500000,100.500000,,,1948
2,,"Physeter macrocephalus",-62.5_83.5_1948,-62.500000,83.500000,,,1948
2,,"Physeter macrocephalus",-61.5_93.5_1948,-61.500000,93.500000,,,1948
2,,"Physeter macrocephalus",-57.5_85.5_1949,-57.500000,85.500000,,,1949
2,,"Physeter macrocephalus",-58.5_83.5_1949,-58.500000,83.500000,,,1949
2,,"Physeter macrocephalus",-58.5_86.5_1949,-58.500000,86.500000,,,1949
2,,"Physeter macrocephalus",-62.5_58.5_1949,-62.500000,58.500000,,,1949
2,,"Physeter macrocephalus",-57.5_96.5_1949,-57.500000,96.500000,,,1949
2,,"Physeter macrocephalus",-60.5_99.5_1949,-60.500000,99.500000,,,1949
2,,"Physeter macrocephalus",-62.5_89.5_1949,-62.500000,89.500000,,,1949
2,,"Physeter macrocephalus",-60.5_88.5_1949,-60.500000,88.500000,,,1949
2,,"Physeter macrocephalus",-61.5_103.5_1949,-61.500000,103.500000,,,1949
2,,"Physeter macrocephalus",-60.5_93.5_1949,-60.500000,93.500000,,,1949
2,,"Physeter macrocephalus",-61.5_102.5_1950,-61.500000,102.500000,,,1950
2,,"Physeter macrocephalus",-59.5_81.5_1950,-59.500000,81.500000,,,1950
2,,"Physeter macrocephalus",-64.5_81.5_1950,-64.500000,81.500000,,,1950
2,,"Physeter macrocephalus",-63.5_104.5_1950,-63.500000,104.500000,,,1950
2,,"Physeter macrocephalus",-60.5_94.5_1950,-60.500000,94.500000,,,1950
2,,"Physeter macrocephalus",-59.5_72.5_1950,-59.500000,72.500000,,,1950
2,,"Physeter macrocephalus",-62.5_91.5_1950,-62.500000,91.500000,,,1950
2,,"Physeter macrocephalus",-57.5_61.5_1950,-57.500000,61.500000,,,1950
2,,"Physeter macrocephalus",-59.5_83.5_1951,-59.500000,83.500000,,,1951
2,,"Physeter macrocephalus",-62.5_78.5_1951,-62.500000,78.500000,,,1951
2,,"Physeter macrocephalus",-60.5_58.5_1951,-60.500000,58.500000,,,1951
2,,"Physeter macrocephalus",-61.5_97.5_1951,-61.500000,97.500000,,,1951
2,,"Physeter macrocephalus",-62.5_83.5_1951,-62.500000,83.500000,,,1951
2,,"Physeter macrocephalus",-62.5_103.5_1951,-62.500000,103.500000,,,1951
2,,"Physeter macrocephalus",-58.5_77.5_1951,-58.500000,77.500000,,,1951
2,,"Physeter macrocephalus",-61.5_58.5_1952,-61.500000,58.500000,,,1952
2,,"Physeter macrocephalus",-60.5_77.5_1952,-60.500000,77.500000,,,1952
2,,"Physeter macrocephalus",-58.5_81.5_1952,-58.500000,81.500000,,,1952
2,,"Physeter macrocephalus",-61.5_63.5_1952,-61.500000,63.500000,,,1952
2,,"Physeter macrocephalus",-61.5_95.5_1952,-61.500000,95.500000,,,1952
2,,"Physeter macrocephalus",-61.5_57.5_1952,-61.500000,57.500000,,,1952
2,,"Physeter macrocephalus",-60.5_73.5_1952,-60.500000,73.500000,,,1952
2,,"Physeter macrocephalus",-62.5_82.5_1952,-62.500000,82.500000,,,1952
2,,"Physeter macrocephalus",-63.5_76.5_1952,-63.500000,76.500000,,,1952
2,,"Physeter macrocephalus",-62.5_54.5_1952,-62.500000,54.500000,,,1952
2,,"Physeter macrocephalus",-60.5_72.5_1952,-60.500000,72.500000,,,1952
2,,"Physeter macrocephalus",-64.5_79.5_1952,-64.500000,79.500000,,,1952
2,,"Physeter macrocephalus",-62.5_101.5_1953,-62.500000,101.500000,,,1953
2,,"Physeter macrocephalus",-63.5_62.5_1953,-63.500000,62.500000,,,1953
2,,"Physeter macrocephalus",-64.5_83.5_1953,-64.500000,83.500000,,,1953
2,,"Physeter macrocephalus",-61.5_78.5_1954,-61.500000,78.500000,,,1954
2,,"Physeter macrocephalus",-63.5_67.5_1954,-63.500000,67.500000,,,1954
2,,"Physeter macrocephalus",-62.5_87.5_1955,-62.500000,87.500000,,,1955
2,,"Physeter macrocephalus",-62.5_61.5_1955,-62.500000,61.500000,,,1955
2,,"Physeter macrocephalus",-60.5_90.5_1955,-60.500000,90.500000,,,1955
2,,"Physeter macrocephalus",-58.5_92.5_1957,-58.500000,92.500000,,,1957
2,,"Physeter macrocephalus",-58.5_67.5_1958,-58.500000,67.500000,,,1958
2,,"Physeter macrocephalus",-60.5_91.5_1958,-60.500000,91.500000,,,1958
2,,"Physeter macrocephalus",-61.5_65.5_1958,-61.500000,65.500000,,,1958
2,,"Physeter macrocephalus",-62.5_78.5_1958,-62.500000,78.500000,,,1958
3,,"Physeter macrocephalus",-59.5_80.5_1939,-59.500000,80.500000,,,1939
3,,"Physeter macrocephalus",-60.5_74.5_1939,-60.500000,74.500000,,,1939
3,,"Physeter macrocephalus",-60.5_85.5_1939,-60.500000,85.500000,,,1939
3,,"Physeter macrocephalus",-62.5_86.5_1947,-62.500000,86.500000,,,1947
3,,"Physeter macrocephalus",-59.5_89.5_1947,-59.500000,89.500000,,,1947
3,,"Physeter macrocephalus",-59.5_88.5_1947,-59.500000,88.500000,,,1947
3,,"Physeter macrocephalus",-59.5_90.5_1947,-59.500000,90.500000,,,1947
3,,"Physeter macrocephalus",-61.5_90.5_1948,-61.500000,90.500000,,,1948
3,,"Physeter macrocephalus",-59.5_87.5_1948,-59.500000,87.500000,,,1948
3,,"Physeter macrocephalus",-60.5_100.5_1948,-60.500000,100.500000,,,1948
3,,"Physeter macrocephalus",-62.5_70.5_1948,-62.500000,70.500000,,,1948
3,,"Physeter macrocephalus",-63.5_88.5_1948,-63.500000,88.500000,,,1948
3,,"Physeter macrocephalus",-57.5_65.5_1948,-57.500000,65.500000,,,1948
3,,"Physeter macrocephalus",-59.5_105.5_1948,-59.500000,105.500000,,,1948
3,,"Physeter macrocephalus",-58.5_105.5_1948,-58.500000,105.500000,,,1948
3,,"Physeter macrocephalus",-61.5_83.5_1948,-61.500000,83.500000,,,1948
3,,"Physeter macrocephalus",-61.5_81.5_1948,-61.500000,81.500000,,,1948
3,,"Physeter macrocephalus",-61.5_94.5_1948,-61.500000,94.500000,,,1948
3,,"Physeter macrocephalus",-57.5_83.5_1948,-57.500000,83.500000,,,1948
3,,"Physeter macrocephalus",-58.5_71.5_1949,-58.500000,71.500000,,,1949
2,,"Physeter macrocephalus",-62.5_85.5_1959,-62.500000,85.500000,,,1959
2,,"Physeter macrocephalus",-61.5_73.5_1959,-61.500000,73.500000,,,1959
2,,"Physeter macrocephalus",-59.5_77.5_1959,-59.500000,77.500000,,,1959
2,,"Physeter macrocephalus",-57.5_58.5_1959,-57.500000,58.500000,,,1959
2,,"Physeter macrocephalus",-62.5_97.5_1959,-62.500000,97.500000,,,1959
2,,"Physeter macrocephalus",-62.5_70.5_1959,-62.500000,70.500000,,,1959
2,,"Physeter macrocephalus",-59.5_60.5_1960,-59.500000,60.500000,,,1960
2,,"Physeter macrocephalus",-60.5_84.5_1960,-60.500000,84.500000,,,1960
2,,"Physeter macrocephalus",-58.5_97.5_1960,-58.500000,97.500000,,,1960
2,,"Physeter macrocephalus",-59.5_73.5_1960,-59.500000,73.500000,,,1960
2,,"Physeter macrocephalus",-59.5_86.5_1960,-59.500000,86.500000,,,1960
2,,"Physeter macrocephalus",-58.5_66.5_1961,-58.500000,66.500000,,,1961
2,,"Physeter macrocephalus",-57.5_64.5_1962,-57.500000,64.500000,,,1962
2,,"Physeter macrocephalus",-57.5_62.5_1962,-57.500000,62.500000,,,1962
2,,"Physeter macrocephalus",-57.5_92.5_1962,-57.500000,92.500000,,,1962
2,,"Physeter macrocephalus",-60.5_96.5_1963,-60.500000,96.500000,,,1963
2,,"Physeter macrocephalus",-61.5_92.5_1963,-61.500000,92.500000,,,1963
2,,"Physeter macrocephalus",-57.5_86.5_1963,-57.500000,86.500000,,,1963
2,,"Physeter macrocephalus",-57.5_64.5_1963,-57.500000,64.500000,,,1963
2,,"Physeter macrocephalus",-58.5_61.5_1964,-58.500000,61.500000,,,1964
2,,"Physeter macrocephalus",-57.5_71.5_1964,-57.500000,71.500000,,,1964
2,,"Physeter macrocephalus",-61.5_89.5_1964,-61.500000,89.500000,,,1964
2,,"Physeter macrocephalus",-61.5_62.5_1964,-61.500000,62.500000,,,1964
2,,"Physeter macrocephalus",-61.5_55.5_1964,-61.500000,55.500000,,,1964
2,,"Physeter macrocephalus",-61.5_57.5_1964,-61.500000,57.500000,,,1964
2,,"Physeter macrocephalus",-58.5_65.5_1965,-58.500000,65.500000,,,1965
2,,"Physeter macrocephalus",-60.5_85.5_1965,-60.500000,85.500000,,,1965
2,,"Physeter macrocephalus",-61.5_77.5_1968,-61.500000,77.500000,,,1968
2,,"Physeter macrocephalus",-57.5_57.5_1968,-57.500000,57.500000,,,1968
2,,"Physeter macrocephalus",-57.5_92.5_1969,-57.500000,92.500000,,,1969
2,,"Physeter macrocephalus",-58.5_89.5_1970,-58.500000,89.500000,,,1970
2,,"Physeter macrocephalus",-62.5_60.5_1970,-62.500000,60.500000,,,1970
2,,"Physeter macrocephalus",-62.5_72.5_1970,-62.500000,72.500000,,,1970
2,,"Physeter macrocephalus",-61.5_92.5_1971,-61.500000,92.500000,,,1971
2,,"Physeter macrocephalus",-60.5_91.5_1971,-60.500000,91.500000,,,1971
2,,"Physeter macrocephalus",-62.5_97.5_1973,-62.500000,97.500000,,,1973
2,,"Physeter macrocephalus",-60.5_69.5_1973,-60.500000,69.500000,,,1973
2,,"Physeter macrocephalus",-61.5_87.5_1973,-61.500000,87.500000,,,1973
2,,"Physeter macrocephalus",-60.5_81.5_1976,-60.500000,81.500000,,,1976
2,,"Physeter macrocephalus",-60.5_87.5_1977,-60.500000,87.500000,,,1977
2,,"Physeter macrocephalus",-60.5_74.5_1978,-60.500000,74.500000,,,1978
2,,"Physeter macrocephalus",-62.5_77.5_1979,-62.500000,77.500000,,,1979
3,,"Physeter macrocephalus",-60.5_63.5_1933,-60.500000,63.500000,,,1933
3,,"Physeter macrocephalus",-57.5_56.5_1933,-57.500000,56.500000,,,1933
3,,"Physeter macrocephalus",-60.5_90.5_1935,-60.500000,90.500000,,,1935
3,,"Physeter macrocephalus",-59.5_101.5_1935,-59.500000,101.500000,,,1935
3,,"Physeter macrocephalus",-58.5_55.5_1935,-58.500000,55.500000,,,1935
3,,"Physeter macrocephalus",-63.5_83.5_1937,-63.500000,83.500000,,,1937
3,,"Physeter macrocephalus",-63.5_89.5_1937,-63.500000,89.500000,,,1937
3,,"Physeter macrocephalus",-64.5_80.5_1937,-64.500000,80.500000,,,1937
3,,"Physeter macrocephalus",-57.5_75.5_1937,-57.500000,75.500000,,,1937
3,,"Physeter macrocephalus",-59.5_98.5_1938,-59.500000,98.500000,,,1938
3,,"Physeter macrocephalus",-59.5_104.5_1938,-59.500000,104.500000,,,1938
3,,"Physeter macrocephalus",-57.5_103.5_1939,-57.500000,103.500000,,,1939
3,,"Physeter macrocephalus",-61.5_85.5_1939,-61.500000,85.500000,,,1939
3,,"Physeter macrocephalus",-61.5_89.5_1939,-61.500000,89.500000,,,1939
3,,"Physeter macrocephalus",-62.5_67.5_1939,-62.500000,67.500000,,,1939
3,,"Physeter macrocephalus",-57.5_100.5_1939,-57.500000,100.500000,,,1939
3,,"Physeter macrocephalus",-60.5_91.5_1939,-60.500000,91.500000,,,1939
3,,"Physeter macrocephalus",-59.5_96.5_1939,-59.500000,96.500000,,,1939
3,,"Physeter macrocephalus",-59.5_94.5_1939,-59.500000,94.500000,,,1939
3,,"Physeter macrocephalus",-62.5_68.5_1939,-62.500000,68.500000,,,1939
3,,"Physeter macrocephalus",-62.5_56.5_1939,-62.500000,56.500000,,,1939
3,,"Physeter macrocephalus",-61.5_97.5_1949,-61.500000,97.500000,,,1949
3,,"Physeter macrocephalus",-64.5_81.5_1949,-64.500000,81.500000,,,1949
3,,"Physeter macrocephalus",-60.5_94.5_1949,-60.500000,94.500000,,,1949
3,,"Physeter macrocephalus",-61.5_93.5_1949,-61.500000,93.500000,,,1949
3,,"Physeter macrocephalus",-64.5_69.5_1950,-64.500000,69.500000,,,1950
3,,"Physeter macrocephalus",-57.5_59.5_1950,-57.500000,59.500000,,,1950
3,,"Physeter macrocephalus",-63.5_97.5_1950,-63.500000,97.500000,,,1950
3,,"Physeter macrocephalus",-63.5_78.5_1950,-63.500000,78.500000,,,1950
3,,"Physeter macrocephalus",-58.5_60.5_1951,-58.500000,60.500000,,,1951
3,,"Physeter macrocephalus",-57.5_103.5_1951,-57.500000,103.500000,,,1951
3,,"Physeter macrocephalus",-60.5_100.5_1951,-60.500000,100.500000,,,1951
3,,"Physeter macrocephalus",-58.5_56.5_1951,-58.500000,56.500000,,,1951
3,,"Physeter macrocephalus",-63.5_86.5_1951,-63.500000,86.500000,,,1951
3,,"Physeter macrocephalus",-62.5_97.5_1952,-62.500000,97.500000,,,1952
3,,"Physeter macrocephalus",-59.5_79.5_1952,-59.500000,79.500000,,,1952
3,,"Physeter macrocephalus",-59.5_83.5_1952,-59.500000,83.500000,,,1952
3,,"Physeter macrocephalus",-61.5_87.5_1952,-61.500000,87.500000,,,1952
3,,"Physeter macrocephalus",-63.5_61.5_1952,-63.500000,61.500000,,,1952
3,,"Physeter macrocephalus",-59.5_69.5_1952,-59.500000,69.500000,,,1952
3,,"Physeter macrocephalus",-62.5_88.5_1952,-62.500000,88.500000,,,1952
3,,"Physeter macrocephalus",-63.5_80.5_1952,-63.500000,80.500000,,,1952
3,,"Physeter macrocephalus",-61.5_77.5_1952,-61.500000,77.500000,,,1952
3,,"Physeter macrocephalus",-61.5_99.5_1953,-61.500000,99.500000,,,1953
3,,"Physeter macrocephalus",-61.5_92.5_1954,-61.500000,92.500000,,,1954
3,,"Physeter macrocephalus",-63.5_59.5_1954,-63.500000,59.500000,,,1954
3,,"Physeter macrocephalus",-63.5_57.5_1954,-63.500000,57.500000,,,1954
3,,"Physeter macrocephalus",-61.5_77.5_1954,-61.500000,77.500000,,,1954
3,,"Physeter macrocephalus",-59.5_85.5_1954,-59.500000,85.500000,,,1954
3,,"Physeter macrocephalus",-60.5_76.5_1955,-60.500000,76.500000,,,1955
3,,"Physeter macrocephalus",-64.5_60.5_1955,-64.500000,60.500000,,,1955
3,,"Physeter macrocephalus",-61.5_82.5_1955,-61.500000,82.500000,,,1955
3,,"Physeter macrocephalus",-60.5_66.5_1955,-60.500000,66.500000,,,1955
3,,"Physeter macrocephalus",-59.5_90.5_1955,-59.500000,90.500000,,,1955
